Formula,Name,IUPAC Standard InChIKey,EA_,IE_,SMILES,EA,IE
C9H9NO5,"Formic acid, (4-methoxy-3-nitrophenyl)methyl ester",VFCJZZYJXYIJQS-UHFFFAOYSA-N,,,COC1=C(C=C(C=C1)COC=O)[N+](=O)[O-],1.075235046,7.973295655
C9H9NO5,"Formic acid, 2-(4-nitrophenoxy)ethyl ester",VICWPMCACVBXQW-UHFFFAOYSA-N,,,C1=CC(=CC=C1[N+](=O)[O-])OCCOC=O,-,-
C9H9NO5,Ethyl p-nitrophenyl carbonate,OFJLSOXXIMLDDL-UHFFFAOYSA-N,,,CCOC(=O)OC1=CC=C(C=C1)[N+](=O)[O-],0.92403522,-
C9H9NO5,Methyl 3-methoxy-4-nitrobenzoate,PVVFEPFLFHDHHK-UHFFFAOYSA-N,,,COC1=C(C=CC(=C1)C(=O)OC)[N+](=O)[O-],1.306778887,8.316026091
C9H9NO5,Ethyl 4-hydroxy-3-nitrobenzoate,FBHJNBWUGONVNS-UHFFFAOYSA-N,,,CCOC(=O)C1=CC(=C(C=C1)O)[N+](=O)[O-],0.867588721,8.454971988
C9H9NO5,6-Nitroveratraldehyde,YWSPWKXREVSQCA-UHFFFAOYSA-N,,,COC1=C(C=C(C(=C1)C=O)[N+](=O)[O-])OC,1.39542906,7.862559674
C21H14,"11H-Indeno[2,1-a]phenanthrene",JPAMAQWNSMPRLT-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C4=C(C=C3)C5=CC=CC=C5C=C4,0.337467285,6.960169445
C21H14,"8H-Indeno[2,1-b]phenanthrene",POKNIIYORIGTRO-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C=C4C=CC5=CC=CC=C5C4=C3,0.448607349,6.849387477
C21H14,"13H-Dibenzo[a,h]fluorene",NKSFFULBNKIAOF-UHFFFAOYSA-N,,,C1C2=CC3=CC=CC=C3C=C2C4=C1C5=CC=CC=C5C=C4,0.535650168,6.779661194
C21H14,"Benz[j]aceanthrylene, 3-methyl-",HUIUEHNRLHPDBT-UHFFFAOYSA-N,,,CC1=C2C=CC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,1.197547675,6.860236775
C21H14,1-Methylbenzo(a)pyrene,WMAYPBMLSQKCHA-UHFFFAOYSA-N,,,CC1=C2C=CC3=C4C2=C(C=C1)C=CC4=CC5=CC=CC=C35,0.798643122,6.541399774
C21H14,"4H-Dibenz[a,kl]anthracene",NUXRXCMDYFQYEQ-UHFFFAOYSA-N,,,,0.566086488,6.604818547
C21H14,"1H-Dibenz[a,kl]anthracene",QPTSULCVUNNEFG-UHFFFAOYSA-N,,,,0.677896214,6.528012234
C21H14,7-methylbenzo[a]pyrene,PYVWGNPFWVQISD-UHFFFAOYSA-N,,,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4,0.816543062,6.582742262
C21H14,"13H-Indeno[1,2-c]phenanthrene",WEMRWGUFDIQNDO-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C4=C(C=CC5=CC=CC=C54)C=C3,0.436800224,6.84437385
C21H14,"13H-Dibenzo[a,c]fluorene",XNKVIGSNRYAOQZ-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C4=CC=CC=C4C5=CC=CC=C53,0.434814909,6.842878334
C21H14,"9H-Indeno[2,1-c]phenanthrene",FMBIUNYFMCJJEE-UHFFFAOYSA-N,,,C1C2=C(C3=CC=CC=C31)C4=C(C=C2)C=CC5=CC=CC=C54,0.38544055,6.882092106
C21H14,"13H-Indeno[1,2-b]anthracene",WQIFERDZMYSWOI-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=CC4=CC5=CC=CC=C5C=C4C=C31,0.847555167,6.561587342
C21H14,"12H-Dibenzo[b,h]fluorene",MTAHTQMQAFEQTQ-UHFFFAOYSA-N,,,C1C2=CC3=CC=CC=C3C=C2C4=CC5=CC=CC=C5C=C41,0.69961549,6.845705285
C21H14,"13H-Dibenzo[a,i]fluorene",LNYRFPHKLFESJU-UHFFFAOYSA-N,,,C1C2=C(C=CC3=CC=CC=C23)C4=C1C5=CC=CC=C5C=C4,0.569016568,6.734496921
C21H14,"7H-Dibenzo[b,g]fluorene",IHBKFZHOCLQNME-UHFFFAOYSA-N,,,C1C2=C(C3=CC=CC=C3C=C2)C4=CC5=CC=CC=C5C=C41,0.62639722,6.77000265
C21H14,"7H-Dibenzo[c,g]fluorene",MPKKJSVJRRFRHD-UHFFFAOYSA-N,,,C1C2=C(C3=CC=CC=C3C=C2)C4=C1C=CC5=CC=CC=C54,0.54337401,6.629991171
C14H11NO2,(E)-4-Nitrostilbene,ZISCOWXWCHUSMH-VOTSOKGWSA-N,,,C1=CC=C(C=C1)C=CC2=CC=C(C=C2)[N+](=O)[O-],1.539508584,7.56435106
C14H11NO2,cis-4-Mononitrostilbene,ZISCOWXWCHUSMH-SREVYHEPSA-N,,,C1=CC=C(C=C1)C=CC2=CC=C(C=C2)[N+](=O)[O-],1.539508584,7.56435106
C14H11NO2,"9(10H)-Acridinone, 1-hydroxy-10-methyl-",NHYDBJFGZCQFEO-UHFFFAOYSA-N,,,CN1C2=C(C(=CC=C2)O)C(=O)C3=CC=CC=C31,0.595875458,7.106508298
C14H11NO2,"Benzamide, N-benzoyl-",ZHDORMMHAKXTPT-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)NC(=O)C2=CC=CC=C2,0.824259013,7.798522667
C14H11NO2,"3,4-Methylenedioxybenzylidene aniline",OCPBTGFXVLONGM-UHFFFAOYSA-N,,,C1OC2=C(O1)C=C(C=C2)C=NC3=CC=CC=C3,0.554113103,6.899864426
C14H11NO2,"9(10H)-Acridinone, 4-methoxy-",ZYEVJRPVZZGDRM-UHFFFAOYSA-N,,,COC1=CC=CC2=C1NC3=CC=CC=C3C2=O,0.286241489,6.96276619
C14H11NO2,β-Benzilmonoxime,OLBYFEGTUWWPTR-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=NO)C(=O)C2=CC=CC=C2,0.850305927,7.736209205
C14H11NO2,2-Phenylbenzoxazone-4,AMZRLVJMBHMIPA-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2NC(=O)C3=CC=CC=C3O2,0.272613676,7.85499937
C13H10O,Benzophenone,RWCCWEUUXYIKHB-UHFFFAOYSA-N,0.62,9.4,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,0.631833162,8.153153562
C13H10O,9H-Xanthene,GJCOSYZMQJWQCA-UHFFFAOYSA-N,,7.65,C1C2=CC=CC=C2OC3=CC=CC=C31,-0.577764088,7.267866262
C13H10O,9H-Fluoren-9-ol,AFMVESZOYKHDBJ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,0.057275073,7.472773528
C13H10O,"Dibenzofuran, 4-methyl-",XLTFRTTTZWMJJQ-UHFFFAOYSA-N,,,CC1=C2C(=CC=C1)C3=CC=CC=C3O2,-0.192162449,7.584151144
C13H10O,3-Methyldibenzofuran,JBFNQSFELCVNBC-UHFFFAOYSA-N,,,CC1=CC2=C(C=C1)C3=CC=CC=C3O2,-0.184264729,7.506889319
C13H10O,2-Hydroxyfluorene,ZDOIAPGLORMKTR-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C=C(C=C3)O,-0.499868519,7.027024967
C13H10O,"[1,1'-Biphenyl]-4-carboxaldehyde",ISDBWOPVZKNQDW-UHFFFAOYSA-N,,8.47,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,0.922024871,7.861350417
C13H10O,"6H-Dibenzo[b,d]-pyran",BEUDCHGZCTUAOG-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=CC=CC=C3O1,-0.103575134,7.246831071
C13H10O,2-Methyldibenzofuran,VTKMFJSESAHMLR-UHFFFAOYSA-N,,,CC1=CC2=C(C=C1)OC3=CC=CC=C32,-0.183983095,7.553635096
C13H10O,1-Methyldibenzofuran,GGXKQILBNJUKSH-UHFFFAOYSA-N,,,CC1=C2C3=CC=CC=C3OC2=CC=C1,-0.216773166,7.606313959
C13H10O,Atractylodin,GRBKWAXRYIITKG-QFMFQGICSA-N,,,CC=CC#CC#CC=CC1=CC=CO1,0.930395519,6.614741854
C14H10O,Anthrone,RJGDLRCDCYRQOQ-UHFFFAOYSA-N,,8.8,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31,0.596662128,-
C14H10O,2-Fluorenecarboxaldehyde,MNQGEQSXFDKAPY-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C=C(C=C3)C=O,0.752209728,-
C14H10O,2-Phenyl-benzofuran,HXMZLDUBSSPQIB-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=CC3=CC=CC=C3O2,0.229399614,7.169806798
C14H10O,9-Phenanthrenol,DZKIUEHLEXLYKM-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O,-0.16737214,7.099805684
C14H10O,β-Hydroxyanthracene,BQBWUVWMUXGILF-UHFFFAOYSA-N,,7.73,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)O,0.484199881,6.714792347
C14H10O,3-Phenyl-benzofuran,SSYBGLWXGRWEFE-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=COC3=CC=CC=C32,-0.157735092,7.329354687
C14H10O,1-Phenanthrenol,GTBXZWADMKOZQJ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C=CC=C3O,0.058468276,7.172513748
C14H10O,"2,9b-Dihydrofurano[4,3,2-jk]fluorene",HQEUANYBCCGWMQ-UHFFFAOYSA-N,,,C1C2=C3C(O1)C4=CC=CC=C4C3=CC=C2,-0.003083006,7.566811206
C14H10O,"Ethenone, 2,2-diphenyl-",ZWJPCOALBPMBIC-UHFFFAOYSA-N,,7.85,C1=CC=C(C=C1)C(=C=O)C2=CC=CC=C2,0.563737634,7.125090418
C14H10O,"Phenanthrene, 9,10-dihydro-9,10-epoxy-",PXPGRGGVENWVBD-UHFFFAOYSA-N,,8.19,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C42,0.10421813,7.707775343
C14H10O,"Anthracene, 1-hydroxy",MUVQKFGNPGZBII-UHFFFAOYSA-N,,7.7,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3O,0.411710865,6.705234484
C14H10O,"8,9-Dihydrophenanthro[4,5-bcd]furan",LZPPJVTVGPQYAT-UHFFFAOYSA-N,,,,-0.299721546,7.403215681
C14H10O,3-Methyl-9-fluorenone,CCPOGGQELUULQK-UHFFFAOYSA-N,,,CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C32,0.998396624,-
C13H10O5,"7H-Furo[3,2-g][1]benzopyran-7-one, 4,9-dimethoxy-",DFMAXQKDIGCMTL-UHFFFAOYSA-N,,,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,0.674671439,6.742477091
C13H10O5,"Methanone, bis(2,4-dihydroxyphenyl)-",WXNRYSGJLQFHBR-UHFFFAOYSA-N,,,C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O,0.397415567,7.290641869
C13H10O5,"4,9-dimethoxypsoralen",KAWXJSCFXZDZAR-UHFFFAOYSA-N,,,,0.330664535,7.019521534
C16H12N2O2,p-Nitrobenzylidene-2-methylphenylacetonitrile,OREZEYYKRMGTBJ-GXDHUFHOSA-N,,,CC1=CC=CC=C1C(=CC2=CC=C(C=C2)[N+](=O)[O-])C#N,-,8.613350892
C16H12N2O2,m-Nitrobenzylidene-2-methylphenylacetonitrile,LKSIDQCVROUBOP-NTEUORMPSA-N,,,CC1=CC=CC=C1C(=CC2=CC(=CC=C2)[N+](=O)[O-])C#N,1.519711765,-
C16H12N2O2,2-Formyl-2-desmethyl-methaqualone,ZKMDXGXNOKMRKT-UHFFFAOYSA-N,,,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C=O,1.189494307,7.713939451
C16H12N2O2,o-Nitrobenzylidene-2-methylphenylacetonitrile,OXSUKILYXSKWSY-GXDHUFHOSA-N,,,CC1=CC=CC=C1C(=CC2=CC=CC=C2[N+](=O)[O-])C#N,1.794238646,7.86176212
C16H12N2O2,"Cyclopropanecarbonitrile, 1-(p-nitrophenyl)-2-phenyl-",AVYTZYMHDAMJRD-UHFFFAOYSA-N,,9.05,C1C(C1(C#N)C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3,1.803558685,7.703512196
C16H12N2O2,"3,4-Dihydro-3-(2-oxo-2-phenylethyidene)-2(1h)-quinoxalinone",VYSUSLXZOLRSEX-GXDHUFHOSA-N,,,,-,-
C16H12N2O2,2-(M-phenoxyphenoxy) pyrazine,BMCLLOZUUJMXET-UHFFFAOYSA-N,,,C1=CC=C(C=C1)OC2=CC(=CC=C2)OC3=NC=CN=C3,0.306407017,-
C16H12N2O2,"Anthracene, 9,10-diformamido-",PYSPQAXLYSCIOC-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2NC=O)NC=O,1.087794555,6.778356699
C12H10O2,"2-Naphthalenol, acetate",RJNPPEUAJCEUPV-UHFFFAOYSA-N,,,CC(=O)OC1=CC2=CC=CC=C2C=C1,0.000985038,7.494743145
C12H10O2,"[1,1'-Biphenyl]-2,2'-diol",IMHDGJOMLMDPJN-UHFFFAOYSA-N,,,C1=CC=C(C(=C1)C2=CC=CC=C2O)O,-0.531939404,-
C12H10O2,"[1,1'-Biphenyl]-4,4'-diol",VCCBEIPGXKNHFW-UHFFFAOYSA-N,,,C1=CC(=CC=C1C2=CC=C(C=C2)O)O,-0.62485871,6.84529712
C12H10O2,"1-Naphthalenol, acetate",VGKONPUVOVVNSU-UHFFFAOYSA-N,,,CC(=O)OC1=CC=CC2=CC=CC=C21,0.027793043,7.43040845
C12H10O2,"2-Naphthalenecarboxylic acid, methyl ester",IODOXLXFXNATGI-UHFFFAOYSA-N,,,COC(=O)C1=CC2=CC=CC=C2C=C1,0.431672855,7.80084567
C12H10O2,1-Naphthaleneacetic acid,PRPINYUDVPFIRX-UHFFFAOYSA-N,,7.71,C1=CC=C2C(=C1)C=CC=C2CC(=O)O,0.028969647,7.475707962
C12H10O2,"1-Naphthalenecarboxylic acid, methyl ester",HMRROBKAACRWBP-UHFFFAOYSA-N,,,COC(=O)C1=CC=CC2=CC=CC=C21,0.438521047,7.79462959
C12H10O2,2-Naphthaleneacetic acid,VIBOGIYPPWLDTI-UHFFFAOYSA-N,,8.05,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,-0.021660228,7.552563799
C12H10O2,"Phenol, 4-phenoxy-",ZSBDGXGICLIJGD-UHFFFAOYSA-N,,,C1=CC=C(C=C1)OC2=CC=C(C=C2)O,-0.605046381,7.087017331
C12H10O2,"1-Naphthalenecarboxaldehyde, 2-methoxy-",YIQGLTKAOHRZOL-UHFFFAOYSA-N,,,COC1=C(C2=CC=CC=C2C=C1)C=O,0.761662557,7.616934685
C12H10O2,"Phenol, 3-phenoxy-",HBUCPZGYBSEEHF-UHFFFAOYSA-N,,,C1=CC=C(C=C1)OC2=CC=CC(=C2)O,-0.633032622,7.351953967
C12H10O2,4-Phenylpyrocatechol,QDNPCYCBQFHNJC-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=CC(=C(C=C2)O)O,-0.839478942,6.990779098
C12H10O2,"naphthalenecarboxylic acid, methyl ester",HMRROBKAACRWBP-UHFFFAOYSA-N,,,COC(=O)C1=CC=CC2=CC=CC=C21,0.438521047,7.79462959
C12H10O2,"1-Naphthalenecarboxaldehyde, 4-methoxy-",MVXMNHYVCLMLDD-UHFFFAOYSA-N,,,COC1=CC=C(C2=CC=CC=C21)C=O,0.50501684,7.484858477
C12H10O2,"[1,1'-Biphenyl]-2,4'-diol",JHOPNNNTBHXSHY-UHFFFAOYSA-N,,,C1=CC=C(C(=C1)C2=CC=C(C=C2)O)O,-0.463969591,-
C12H10O2,"[1,1'-Biphenyl]-3,3'-diol",VZQSBJKDSWXLKX-UHFFFAOYSA-N,,,C1=CC(=CC(=C1)O)C2=CC(=CC=C2)O,-0.236859782,7.298533876
C12H10O2,"trans-Acenaphthen-1,2-diol",ARGFAPRYULRPAN-VXGBXAGGSA-N,,,C1=CC2=C3C(=C1)C(C(C3=CC=C2)O)O,-0.012840055,7.360730875
C12H10O2,"cis-Acenaphthen-1,2-diol",ARGFAPRYULRPAN-TXEJJXNPSA-N,,,C1=CC2=C3C(=C1)C(C(C3=CC=C2)O)O,-0.012840055,7.360730875
C12H10O2,"trans-1,2-acenaphthenediol",ARGFAPRYULRPAN-VXGBXAGGSA-N,,,C1=CC2=C3C(=C1)C(C(C3=CC=C2)O)O,-0.012840055,7.360730875
C12H10O2,"[1,1'-Biphenyl]-2,5-diol",XCZKKZXWDBOGPA-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=C(C=CC(=C2)O)O,-0.226740556,6.970100371
C12H10O2,"cis-1,2-acenaphthenediol",ARGFAPRYULRPAN-TXEJJXNPSA-N,,,C1=CC2=C3C(=C1)C(C(C3=CC=C2)O)O,-,-
C12H10O2,biphenol,IMHDGJOMLMDPJN-UHFFFAOYSA-N,,,C1=CC=C(C(=C1)C2=CC=CC=C2O)O,-0.531939404,-
C6H4N2,3-Pyridinecarbonitrile,GZPHSAQLYPIAIN-UHFFFAOYSA-N,,10.4,C1=CC(=CN=C1)C#N,0.294554721,9.381923138
C6H4N2,4-Pyridinecarbonitrile,GPHQHTOMRSGBNZ-UHFFFAOYSA-N,,10.4,C1=CN=CC=C1C#N,0.502617374,9.429717355
C6H4N2,2-Pyridinecarbonitrile,FFNVQNRYTPFDDP-UHFFFAOYSA-N,,10.5,C1=CC=NC(=C1)C#N,0.296098673,9.506543804
C9H9NO4,"Benzoic acid, 4-nitro-, ethyl ester",PHWSCBWNPZDYRI-UHFFFAOYSA-N,,,CCOC(=O)C1=CC=C(C=C1)[N+](=O)[O-],1.450647254,8.947189862
C9H9NO4,Ethyl 3-nitrobenzoate,MKBIJCPQTPFQKQ-UHFFFAOYSA-N,,,CCOC(=O)C1=CC(=CC=C1)[N+](=O)[O-],1.111739691,9.001271997
C9H9NO4,"Acetic acid, [(benzoylamino)oxy]-",WDRGQGLIUAMOOC-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)NOCC(=O)O,0.001011705,8.266060709
C9H9NO4,"2,3-Pyridinedicarboxylic acid, dimethyl ester",YLGIBCYHQZTFQL-UHFFFAOYSA-N,,,COC(=O)C1=C(N=CC=C1)C(=O)OC,0.629443491,8.263511854
C9H9NO4,"Formic acid, (3-methyl-4-nitrophenyl)methyl ester",CCTLOGRJDVYHFS-UHFFFAOYSA-N,,,CC1=C(C=CC(=C1)COC=O)[N+](=O)[O-],1.109813968,8.597820758
C9H9NO4,"Formic acid, (3-methyl-2-nitrophenyl)methyl ester",JEOUXMLWULJREN-UHFFFAOYSA-N,,,CC1=C(C(=CC=C1)COC=O)[N+](=O)[O-],-,-
C9H9NO4,"Formic acid, (4-methyl-3-nitrophenyl)methyl ester",ORFBBOBPAWUFAS-UHFFFAOYSA-N,,,CC1=C(C=C(C=C1)COC=O)[N+](=O)[O-],0.987858892,8.609403937
C9H9NO4,"Formic acid, (2-methyl-3-nitrophenyl)methyl ester",IRRRYMHLGMSXFJ-UHFFFAOYSA-N,,,CC1=C(C=CC=C1[N+](=O)[O-])COC=O,0.943009178,-
C9H9NO4,"(2-Nitrophenyl)acetic acid, methyl ester",SWMFAAPTSMVULA-UHFFFAOYSA-N,,,COC(=O)CC1=CC=CC=C1[N+](=O)[O-],0.926911259,-
C9H9NO4,"Formic acid, 2-(3-nitrophenyl)ethyl ester",QSHDHOFHYIOUTH-UHFFFAOYSA-N,,,C1=CC(=CC(=C1)[N+](=O)[O-])CCOC=O,0.900820917,8.831782895
C9H9NO4,Ethyl 2-nitrobenzoate,CPNMAYYYYSWTIV-UHFFFAOYSA-N,,,CCOC(=O)C1=CC=CC=C1[N+](=O)[O-],1.126107643,-
C9H9NO4,"3,4-Pyridinedicarboxylic acid, dimethyl ester",AUQUSBAFIHOGHK-UHFFFAOYSA-N,,,COC(=O)C1=C(C=NC=C1)C(=O)OC,0.813164817,8.300430107
C9H9NO4,"2,6-Pyridinedicarboxylic acid, dimethyl ester",SNQQJEJPJMXYTR-UHFFFAOYSA-N,,,COC(=O)C1=NC(=CC=C1)C(=O)OC,0.543323125,8.328878663
C9H9NO4,Methyl (3-nitrophenyl)acetate,BFGYITRIATVARH-UHFFFAOYSA-N,,,COC(=O)CC1=CC(=CC=C1)[N+](=O)[O-],0.879932175,8.647510493
C9H9NO4,Methyl 4-nitrophenylacetate,PQRGTRBYCFLHKY-UHFFFAOYSA-N,,,COC(=O)CC1=CC=C(C=C1)[N+](=O)[O-],0.948260357,-
C9H9NO4,"benzoic acid, 2-ethyl-4-nitro-",SNADQOSPCWXDST-UHFFFAOYSA-N,,,CCC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,1.518422236,8.917250959
C9H9NO4,"benzoic acid, 2-ethyl-5-nitro-",INGAGVLEDDEDMY-UHFFFAOYSA-N,,,CCC1=C(C=C(C=C1)[N+](=O)[O-])C(=O)O,1.157624784,8.870071983
C9H9NO4,"Benzoic acid, 3-methyl-4-nitro-, methyl ester",IEFONJKJLZFGKQ-UHFFFAOYSA-N,,,CC1=C(C=CC(=C1)C(=O)OC)[N+](=O)[O-],1.392657619,8.477729636
C9H9NO4,4'-Methoxy-3'-nitroacetophenone,VXLKYQQBEPCMJE-UHFFFAOYSA-N,,,CC(=O)C1=CC(=C(C=C1)OC)[N+](=O)[O-],1.024065305,8.265549142
C9H9NO4,"Glycine, N-(2-hydroxybenzoyl)-",ONJSZLXSECQROL-UHFFFAOYSA-N,,,C1=CC=C(C(=C1)C(=O)NCC(=O)O)O,-,7.785119073
C9H9NO4,5-Acetylamino-salicylic acid,GEFDRROBUCULOD-UHFFFAOYSA-N,,,CC(=O)NC1=CC(=C(C=C1)O)C(=O)O,0.05845331,7.401276625
C20H14O2,"2,3-Diphenylbenzo-1,4-dioxin",SORQOTLULXSBOM-UHFFFAOYSA-N,,7.08,C1=CC=C(C=C1)C2=C(OC3=CC=CC=C3O2)C4=CC=CC=C4,0.650344261,6.37746275
C20H14O2,"1,3-Dibenzoylbenzene",MJQHDSIEDGPFAM-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,0.969344256,7.708605278
C20H14O2,"Benzo[b]benzo[3,4]cyclobuta[1,2-e][1,4]dioxin, 4b,10a-dihydro-4b-phenyl-",PSQTZUPHZFJNTH-UHFFFAOYSA-N,,7.58,C1=CC=C(C=C1)C23C(C4=CC=CC=C42)OC5=CC=CC=C5O3,0.471145404,7.023577333
C20H14O2,"Methanone, 1,4-phenylenebis[phenyl-",NPENBPVOAXERED-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)C3=CC=CC=C3,1.477761927,-
C20H14O2,o-Dibenzoylbenzene,OJLABXSUFRIXFL-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3,1.173244986,7.615919714
C20H14O2,"1,1'-Bi-2-naphthol",PPTXVXKCQZKFBN-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,0.177475856,6.610741021
C20H14O2,"Trans-4,5-dihydroxy-4,5-dihydrobenzo[e]pyrene",ZHDDNQSWKRYFBO-WOJBJXKFSA-N,,,C1=CC=C2C3=C4C(=CC=C3)C(C(C5=CC=CC(=C54)C2=C1)O)O,0.422766967,7.367505053
C12H12N2O3,Phenobarbital,DDBREPKUVSBGFI-UHFFFAOYSA-N,,,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,0.396587264,8.198888451
C12H12N2O3,Nalidixic Acid,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,,,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.530542391,7.767255324
C12H12N2O3,"Benzeneacetonitrile, α-[(1,3-dioxolan-2-ylmethoxy)imino]-",WFVUIONFJOAYPK-UHFFFAOYSA-N,,,C1COC(O1)CON=C(C#N)C2=CC=CC=C2,0.831734419,7.605599126
C12H12N2O3,"1H-Pyrazole-3-carboxylic acid, 4,5-dihydro-5-oxo-1-phenyl-, ethyl ester",WBFXQKNQVZMOSQ-UHFFFAOYSA-N,,,CCOC(=O)C1=NN(C(=O)C1)C2=CC=CC=C2,0.816482654,7.646169911
C12H12N2O3,"2-Methyl-3-ethoxycarbonylquinoxaline,1-oxide",VNYXIHXFWAWXAB-UHFFFAOYSA-N,,,CCOC(=O)C1=NC2=CC=CC=C2[N+](=C1C)[O-],1.124267091,7.877676201
C12H12N2O3,3-(Ethoxycarbonylmethylene)-2(1H)-quinoxalinone,PYZVMKLUEJUSEU-UHFFFAOYSA-N,,,CCOC(=O)CC1=NC2=CC=CC=C2NC1=O,0.703918366,7.789937869
C13H13N3O,"Hydrazinecarboxamide, N,N-diphenyl-",VVVFQQJJJRFDTE-UHFFFAOYSA-N,,,C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)NN,-0.366446455,6.663945601
C13H13N3O,"1,4-Diphenylsemicarbazide",NGZZNUMYERKSQA-UHFFFAOYSA-N,,,C1=CC=C(C=C1)NC(=O)NNC2=CC=CC=C2,-,6.695297843
C15H13N3O5,"Alizarin Yellow GG, O,O'-dimethyl-",ZVINFZLLAWAZOT-UHFFFAOYSA-N,,,COC1=C(C=C(C=C1)N=NC2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC,1.556932875,7.206912806
C15H13N3O5,"Mordant Orange 1, O,O'-dimethyl-",DMRGBNPNEMDBKI-UHFFFAOYSA-N,,,COC1=C(C=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-])C(=O)OC,2.024243977,14.02900411
C17H12,Benzo(b)fluorene,HAPOJKSPCGLOOD-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=CC4=CC=CC=C4C=C31,0.281018065,7.07527524
C17H12,Benzo[a]fluorene,HKMTVMBEALTRRR-UHFFFAOYSA-N,,,C1C2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,0.196767095,7.037824741
C17H12,"Pyrene, 1-methyl-",KBSPJIWZDWBDGM-UHFFFAOYSA-N,,,CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,0.431834216,6.870587567
C17H12,"Pyrene, 2-methyl-",VIRFPLJXRDHVEI-UHFFFAOYSA-N,,,CC1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,0.409011262,6.941688822
C17H12,"Pyrene, 4-methyl-",IXAFAYIIDHDJHN-UHFFFAOYSA-N,,,CC1=CC2=CC=CC3=C2C4=C(C=CC=C14)C=C3,0.409190311,6.931435445
C17H12,7H-Benzo[c]fluorene,FRIJWEQBTIZQMD-UHFFFAOYSA-N,,,C1C2=C(C3=CC=CC=C31)C4=CC=CC=C4C=C2,0.246686491,6.995933406
C17H12,17H-Cyclopenta[a]phenanthrene,WTBYIGJBYRZQDP-UHFFFAOYSA-N,,,C1C=CC2=C1C=CC3=C2C=CC4=CC=CC=C43,0.128247348,6.951379475
C17H12,1H-Cyclopenta[l]phenanthrene,YQDSWSPIWVQKBC-UHFFFAOYSA-N,,,C1C=CC2=C1C3=CC=CC=C3C4=CC=CC=C24,0.199067785,6.900619804
C17H12,1H-Cyclopent[b]anthracene,JTPMJORHSIMNNC-UHFFFAOYSA-N,,,,0.594065654,6.617100776
